game_id,season,position,dj_score,wager,correct,coryat_score
5307,32,returning_champion,20000,200,FALSE,19200
5307,32,middle,4400,2200,FALSE,3200
5307,32,right,9200,42,FALSE,5800
5306,32,returning_champion,7400,7398,TRUE,7400
5306,32,middle,14200,10601,TRUE,14600
5306,32,right,12400,12000,FALSE,12600
5305,32,returning_champion,14800,14401,TRUE,11400
5305,32,middle,8200,7000,TRUE,8200
5305,32,right,14600,14500,FALSE,14000
5304,32,returning_champion,6600,6600,TRUE,6800
5304,32,middle,4600,4600,TRUE,4400
5304,32,right,14200,800,FALSE,14200
5302,32,returning_champion,17200,8000,TRUE,19200
5302,32,middle,7000,5601,TRUE,7000
5302,32,right,10900,7100,FALSE,14000
5301,32,returning_champion,20600,0,FALSE,20200
5301,32,middle,1600,1400,FALSE,1600
5301,32,right,10200,6999,FALSE,8200
5300,32,returning_champion,4200,2601,FALSE,9200
5300,32,middle,16900,0,FALSE,16600
5300,32,right,7600,3000,FALSE,7600
5298,32,returning_champion,8400,8400,FALSE,8400
5298,32,middle,13500,6901,TRUE,11400
5298,32,right,10200,6601,FALSE,10200
5297,32,returning_champion,14800,14798,TRUE,13000
5297,32,middle,17600,12001,FALSE,17200
5297,32,right,3800,0,FALSE,2000
5296,32,returning_champion,12200,8000,TRUE,9400
5296,32,middle,16400,8001,TRUE,16200
5296,32,right,7200,7000,TRUE,9200
5295,32,returning_champion,16800,0,FALSE,16400
5295,32,middle,2200,2199,FALSE,2200
5295,32,right,7600,2400,FALSE,10400
5294,32,returning_champion,12800,1601,TRUE,11600
5294,32,middle,7200,6000,FALSE,10200
5294,32,right,5600,5600,FALSE,7600
5293,32,returning_champion,12200,0,FALSE,11800
5293,32,middle,4000,1001,TRUE,4000
5293,32,right,5000,5000,FALSE,6600
5292,32,returning_champion,19800,0,FALSE,16600
5292,32,middle,8200,200,FALSE,8200
5292,32,right,3800,1200,FALSE,5800
5290,32,returning_champion,5000,1000,TRUE,5400
5290,32,middle,5800,5800,TRUE,5800
5290,32,right,12600,900,TRUE,14200
5289,32,returning_champion,20000,5,TRUE,19200
5289,32,middle,9800,1200,TRUE,8600
5289,32,right,5000,5000,FALSE,5000
5287,32,returning_champion,18000,399,TRUE,14600
5287,32,middle,5200,5000,FALSE,5200
5287,32,right,8800,6000,TRUE,8400
5286,32,returning_champion,4000,3998,TRUE,6000
5286,32,middle,5800,4000,TRUE,6800
5286,32,right,1600,600,FALSE,1600
5284,32,returning_champion,12200,12200,FALSE,12200
5284,32,middle,13200,3200,FALSE,13000
5284,32,right,14800,13201,FALSE,14200
5283,32,returning_champion,8800,0,FALSE,8800
5283,32,middle,1600,1600,FALSE,5600
5283,32,right,20800,0,FALSE,20400
5282,32,returning_champion,9600,5000,FALSE,9600
5282,32,middle,11300,1300,FALSE,12000
5282,32,right,19800,2801,TRUE,18000
5280,32,returning_champion,16200,0,TRUE,16200
5280,32,middle,1700,125,FALSE,9600
5280,32,right,6000,0,FALSE,6600
5278,32,returning_champion,9900,9900,TRUE,9000
5278,32,middle,15400,4401,TRUE,15400
5278,32,right,2400,2400,TRUE,2400
5276,32,returning_champion,15600,7500,TRUE,15600
5276,32,middle,26600,4601,TRUE,15400
5276,32,right,9400,9400,TRUE,9400
5275,32,returning_champion,8600,3000,TRUE,8200
5275,32,middle,8400,8398,TRUE,11400
5275,32,right,13600,3601,FALSE,14000
5274,32,returning_champion,17000,0,TRUE,22200
5274,32,middle,5600,5000,FALSE,5600
5274,32,right,7800,6500,FALSE,7800
5273,32,returning_champion,14800,0,FALSE,15000
5273,32,middle,6200,6199,FALSE,7800
5273,32,right,6400,6400,FALSE,5200
5270,32,returning_champion,6400,6400,FALSE,6400
5270,32,middle,20000,1000,FALSE,20800
5270,32,right,10000,5000,FALSE,9400
5269,32,returning_champion,9200,1800,TRUE,9200
5269,32,middle,2600,2500,FALSE,4600
5269,32,right,12400,6001,TRUE,17400
5267,32,returning_champion,12800,10001,TRUE,18800
5267,32,middle,5800,5601,TRUE,5800
5267,32,right,11400,5000,FALSE,11400
5264,32,returning_champion,12200,8000,TRUE,10000
5264,32,middle,16000,8401,FALSE,16800
5264,32,right,9400,0,FALSE,9400
5263,32,returning_champion,13800,5401,FALSE,18600
5263,32,middle,9600,4201,FALSE,9600
5263,32,right,4000,3995,TRUE,4000
5261,32,returning_champion,9400,7001,TRUE,7200
5261,32,middle,5000,4995,TRUE,5000
5261,32,right,16400,2401,FALSE,11600
5259,32,returning_champion,16800,11201,TRUE,16800
5259,32,middle,14000,13995,TRUE,14000
5259,32,right,28000,5601,TRUE,20600
5258,32,returning_champion,17200,16801,TRUE,16800
5258,32,middle,9400,9150,FALSE,9000
5258,32,right,17000,3000,TRUE,16000
5257,32,returning_champion,20400,8001,FALSE,19000
5257,32,middle,14200,14100,FALSE,11400
5257,32,right,12200,5000,FALSE,12200
5255,32,returning_champion,18600,0,FALSE,17600
5255,32,middle,400,399,TRUE,400
5255,32,right,7100,6300,FALSE,12600
5253,32,returning_champion,40000,0,FALSE,31600
5253,32,middle,6800,6700,TRUE,6800
5253,32,right,5600,1201,FALSE,5600
5251,32,returning_champion,22600,10201,TRUE,22200
5251,32,middle,16400,6201,TRUE,10600
5251,32,right,10200,7000,TRUE,10200
5249,32,returning_champion,16000,15999,TRUE,17000
5249,32,middle,16600,15801,TRUE,15600
5249,32,right,16200,16200,TRUE,16200
5248,32,returning_champion,20000,12001,TRUE,18400
5248,32,middle,5400,5400,FALSE,5400
5248,32,right,32000,8100,TRUE,27200
5247,32,returning_champion,10200,5001,FALSE,10200
5247,32,middle,12000,8401,FALSE,11000
5247,32,right,7600,7599,FALSE,8600
5245,32,returning_champion,13000,10601,TRUE,10400
5245,32,middle,13600,12401,TRUE,13600
5245,32,right,11800,6000,TRUE,9800
5242,32,returning_champion,16000,1599,FALSE,14800
5242,32,middle,3200,2950,TRUE,6600
5242,32,right,7200,799,TRUE,9800
5241,32,returning_champion,1000,999,TRUE,1000
5241,32,middle,12400,10399,TRUE,13200
5241,32,right,25200,399,TRUE,21800
5240,32,returning_champion,14600,6000,FALSE,14600
5240,32,middle,22900,7000,FALSE,14600
5240,32,right,4000,3900,FALSE,4000
5239,32,returning_champion,14000,7801,TRUE,13200
5239,32,middle,10900,10899,TRUE,10400
5239,32,right,10400,2000,TRUE,10400
5233,32,returning_champion,16200,8000,FALSE,15000
5233,32,middle,12000,3600,FALSE,15000
5233,32,right,7800,7700,FALSE,7800
5232,32,returning_champion,10000,1000,TRUE,10000
5232,32,middle,17800,3500,TRUE,14000
5232,32,right,10600,10001,TRUE,9200
5231,32,returning_champion,19000,10999,FALSE,19000
5231,32,middle,800,799,TRUE,2800
5231,32,right,4000,2000,FALSE,6000
5230,32,returning_champion,11000,11000,TRUE,11000
5230,32,middle,10400,9798,FALSE,10400
5230,32,right,11000,11000,FALSE,12200
5228,32,returning_champion,16600,4201,TRUE,15000
5228,32,middle,10400,10399,FALSE,10400
5228,32,right,6000,1500,TRUE,6000
5226,32,returning_champion,7000,1000,TRUE,12000
5226,32,middle,16400,15201,TRUE,14000
5226,32,right,15800,1799,TRUE,15800
5225,32,returning_champion,15000,7900,TRUE,14600
5225,32,middle,11400,11398,TRUE,11400
5225,32,right,18000,12001,TRUE,18000
5224,32,returning_champion,8200,6000,TRUE,8200
5224,32,middle,9200,7201,TRUE,11400
5224,32,right,7000,2900,TRUE,9200
5223,32,returning_champion,9000,4001,FALSE,9000
5223,32,middle,15200,10801,FALSE,18800
5223,32,right,13000,3999,TRUE,12800
5222,32,returning_champion,11800,0,FALSE,12800
5222,32,middle,16400,7201,FALSE,16400
5222,32,right,6200,5000,FALSE,6200
5221,32,returning_champion,10500,8101,FALSE,12800
5221,32,middle,8800,8000,FALSE,8800
5221,32,right,9800,9000,TRUE,9800
5220,32,returning_champion,13600,1,FALSE,11600
5220,32,middle,6000,5500,TRUE,6000
5220,32,right,6800,6800,TRUE,8800
5219,32,returning_champion,15800,15401,FALSE,15800
5219,32,middle,8800,8799,TRUE,8800
5219,32,right,15600,8000,FALSE,11600
5218,32,returning_champion,-400,N/A,N/A,4600
5218,32,middle,4400,4400,TRUE,6400
5218,32,right,15000,1000,FALSE,15000
5217,32,returning_champion,23800,1700,TRUE,16200
5217,32,middle,11000,0,FALSE,11000
5217,32,right,1200,1199,TRUE,1200
5216,32,returning_champion,38600,11300,TRUE,15600
5216,32,middle,4000,4000,FALSE,4000
5216,32,right,13600,5599,TRUE,13600
5215,32,returning_champion,16000,4000,FALSE,16000
5215,32,middle,10600,10598,TRUE,8400
5215,32,right,11000,5000,FALSE,8200
5214,32,returning_champion,15400,5000,FALSE,10600
5214,32,middle,5200,0,FALSE,5200
5214,32,right,20200,4500,TRUE,20200
5213,32,returning_champion,9600,5000,TRUE,10600
5213,32,middle,5800,4000,FALSE,5800
5213,32,right,7000,5000,TRUE,7000
5212,32,returning_champion,10200,10000,FALSE,9800
5212,32,middle,11400,4000,FALSE,11400
5212,32,right,5200,5200,FALSE,15200
5211,32,returning_champion,7200,6401,TRUE,12200
5211,32,middle,6800,500,TRUE,6800
5211,32,right,14600,7700,TRUE,13800
5210,32,returning_champion,11400,6500,FALSE,11400
5210,32,middle,17400,7401,FALSE,14600
5210,32,right,12400,12389,TRUE,10800
5209,32,returning_champion,3800,3799,FALSE,3800
5209,32,middle,9000,5400,FALSE,11000
5209,32,right,16200,2000,FALSE,16600
5208,32,returning_champion,12600,12599,TRUE,13600
5208,32,middle,10000,2615,FALSE,10000
5208,32,right,12600,12600,FALSE,16800
5207,32,returning_champion,16800,4000,FALSE,16800
5207,32,middle,20600,13001,FALSE,18800
5207,32,right,8200,500,TRUE,11200
5206,32,returning_champion,8200,8200,FALSE,8200
5206,32,middle,12400,9001,FALSE,12200
5206,32,right,10700,6000,FALSE,12200
5205,32,returning_champion,25000,3000,TRUE,22200
5205,32,middle,6200,6157,TRUE,6200
5205,32,right,13800,11201,FALSE,13800
5204,32,returning_champion,13400,13400,TRUE,12600
5204,32,middle,17000,10000,TRUE,17000
5204,32,right,12200,2000,FALSE,10400
5203,32,returning_champion,9400,6402,TRUE,10000
5203,32,middle,12800,7200,FALSE,12800
5203,32,right,15800,10000,TRUE,16800
5200,32,returning_champion,12800,4000,TRUE,15800
5200,32,middle,16400,10000,TRUE,16000
5200,32,right,1600,1400,FALSE,2000
5202,32,returning_champion,22600,5000,FALSE,24000
5202,32,middle,13600,9600,TRUE,13600
5202,32,right,3700,500,FALSE,5200
5201,32,returning_champion,23400,1001,TRUE,24000
5201,32,middle,6400,5801,TRUE,5400
5201,32,right,12200,12200,TRUE,14000
5199,32,returning_champion,18100,1000,TRUE,18600
5199,32,middle,3000,3000,TRUE,5800
5199,32,right,8200,8000,TRUE,8200
5198,32,returning_champion,20900,4000,FALSE,17400
5198,32,middle,9400,5499,FALSE,9400
5198,32,right,12400,10000,FALSE,12200
5197,32,returning_champion,34000,13601,FALSE,14600
5197,32,middle,11800,11800,FALSE,11800
5197,32,right,23800,22799,TRUE,23800
5196,32,returning_champion,14800,10401,TRUE,14800
5196,32,middle,8500,5000,TRUE,9200
5196,32,right,12600,4401,TRUE,11600
5195,32,returning_champion,10000,601,FALSE,11400
5195,32,middle,5000,5000,FALSE,5000
5195,32,right,10600,5000,FALSE,8800
5193,32,returning_champion,4800,4800,FALSE,11800
5193,32,middle,16400,3350,FALSE,15000
5193,32,right,8600,8600,TRUE,8600
5192,32,returning_champion,18000,4001,TRUE,13800
5192,32,middle,13600,5000,TRUE,13600
5192,32,right,11000,11000,TRUE,11000
5189,32,returning_champion,17800,401,TRUE,15000
5189,32,middle,18200,17401,TRUE,15400
5189,32,right,7000,7000,TRUE,7000
5188,32,returning_champion,5100,4001,TRUE,8600
5188,32,middle,12800,5401,TRUE,12800
5188,32,right,9100,9100,TRUE,9400
5187,32,returning_champion,14800,10100,TRUE,14000
5187,32,middle,11400,1001,FALSE,11400
5187,32,right,12400,12400,TRUE,8600
5185,32,returning_champion,10800,10800,TRUE,9600
5185,32,middle,15000,2000,FALSE,10200
5185,32,right,21400,3000,TRUE,20200
5184,32,returning_champion,16000,1199,FALSE,11600
5184,32,middle,7400,7000,TRUE,7400
5184,32,right,20600,1622,TRUE,17800
5183,32,returning_champion,13600,801,TRUE,12400
5183,32,middle,6600,6600,TRUE,6600
5183,32,right,7200,7200,TRUE,12200
5181,32,returning_champion,17600,0,TRUE,15400
5181,32,middle,12600,1400,TRUE,13600
5181,32,right,7200,7200,TRUE,7200
5180,32,returning_champion,6400,6400,FALSE,8400
5180,32,middle,5000,5000,FALSE,6000
5180,32,right,10900,1901,FALSE,11600
5178,32,returning_champion,12200,9201,FALSE,10200
5178,32,middle,21400,3001,FALSE,21400
5178,32,right,9800,9799,FALSE,11400
5177,32,returning_champion,11600,5000,TRUE,10600
5177,32,middle,8400,3201,TRUE,10400
5177,32,right,10400,6401,TRUE,13400
5176,32,returning_champion,10600,5500,TRUE,10600
5176,32,middle,11200,10200,FALSE,13400
5176,32,right,7000,4201,TRUE,6800
5175,32,returning_champion,20800,7500,FALSE,20800
5175,32,middle,16200,12201,FALSE,13800
5175,32,right,8600,8598,FALSE,10600
5174,32,returning_champion,16800,3500,TRUE,15000
5174,32,middle,7200,7200,FALSE,7200
5174,32,right,9200,9200,FALSE,7200
5172,32,returning_champion,10400,10000,FALSE,14400
5172,32,middle,3200,3200,TRUE,3200
5172,32,right,10000,6000,TRUE,12000
5171,32,returning_champion,12400,4801,TRUE,14200
5171,32,middle,8600,8599,FALSE,8600
5171,32,right,7800,7800,FALSE,7800
5170,32,returning_champion,23600,0,TRUE,22600
5170,32,middle,4000,3999,FALSE,10800
5170,32,right,5000,3001,FALSE,5000
5168,32,returning_champion,5600,1401,FALSE,5600
5168,32,middle,9200,9200,FALSE,7800
5168,32,right,11400,7001,FALSE,11400
5167,32,returning_champion,13800,13800,FALSE,13800
5167,32,middle,13800,13800,FALSE,12400
5167,32,right,6000,6000,FALSE,5600
5166,32,returning_champion,6400,5200,FALSE,8200
5166,32,middle,10400,10400,FALSE,10400
5166,32,right,11600,9201,TRUE,11200
5165,32,returning_champion,6000,0,FALSE,9000
5165,32,middle,2000,2000,FALSE,2000
5165,32,right,3000,3000,FALSE,6000
5164,32,returning_champion,9400,6400,TRUE,9400
5164,32,middle,2400,2399,TRUE,5600
5164,32,right,12800,6001,FALSE,13200
5160,32,returning_champion,13400,8201,FALSE,13400
5160,32,middle,10800,4500,TRUE,10600
5160,32,right,10600,10600,TRUE,9200
5157,32,returning_champion,13000,10601,TRUE,12800
5157,32,middle,3400,3100,TRUE,3400
5157,32,right,11800,11800,TRUE,11400
5156,32,returning_champion,9400,8601,TRUE,10400
5156,32,middle,9000,9000,TRUE,10200
5156,32,right,14600,4201,TRUE,14600
5155,32,returning_champion,8600,1799,TRUE,16600
5155,32,middle,11400,6000,FALSE,11400
5155,32,right,3400,2401,FALSE,3000
5154,32,returning_champion,16200,7801,TRUE,19200
5154,32,middle,6200,6200,FALSE,11200
5154,32,right,12000,5000,TRUE,14000
5152,32,returning_champion,11200,11000,TRUE,11200
5152,32,middle,12200,6500,TRUE,13200
5152,32,right,18600,5801,TRUE,22200
5150,32,returning_champion,7400,7400,FALSE,8800
5150,32,middle,8400,6401,TRUE,9400
5150,32,right,4400,4300,TRUE,4400
5147,32,returning_champion,19200,11601,TRUE,18400
5147,32,middle,15400,4201,TRUE,15000
5147,32,right,9800,9401,FALSE,9800
5146,32,returning_champion,9600,9600,FALSE,9600
5146,32,middle,10800,9801,FALSE,9000
5146,32,right,20600,1001,TRUE,17800
5144,32,returning_champion,6600,1001,FALSE,6600
5144,32,middle,9200,9200,FALSE,9200
5144,32,right,13000,0,TRUE,13800
5141,32,returning_champion,2600,0,TRUE,2600
5141,32,middle,9400,9400,FALSE,9400
5141,32,right,10800,8001,FALSE,11200
5140,32,returning_champion,8200,2401,FALSE,8200
5140,32,middle,10000,6401,TRUE,8000
5140,32,right,10600,9401,FALSE,9200
5139,32,returning_champion,19000,1001,FALSE,16800
5139,32,middle,8800,8799,FALSE,8800
5139,32,right,10000,9001,TRUE,10000
5138,32,returning_champion,7000,0,TRUE,7000
5138,32,middle,15300,0,FALSE,12800
5138,32,right,1400,1399,TRUE,1400
5137,32,returning_champion,5600,5600,TRUE,5600
5137,32,middle,17200,10000,FALSE,12000
5137,32,right,25200,9201,TRUE,21400
5136,32,returning_champion,14000,14000,FALSE,12000
5136,32,middle,17800,3799,TRUE,17400
5136,32,right,12200,12200,FALSE,12200
5134,32,returning_champion,15000,5001,TRUE,14400
5134,32,middle,3800,3799,TRUE,1800
5134,32,right,10000,7500,TRUE,8000
5133,32,returning_champion,16200,5000,TRUE,15600
5133,32,middle,14300,1901,TRUE,11200
5133,32,right,6400,4000,TRUE,6400
5132,32,returning_champion,3600,3000,FALSE,5600
5132,32,middle,9800,2000,FALSE,12800
5132,32,right,10200,9800,FALSE,10200
5131,32,returning_champion,11800,7100,TRUE,11800
5131,32,middle,7000,2200,TRUE,7400
5131,32,right,9400,9400,FALSE,11400
5130,32,returning_champion,800,800,FALSE,6400
5130,32,middle,15600,1400,FALSE,15600
5130,32,right,4200,2400,TRUE,4000
5129,32,returning_champion,5000,5000,FALSE,5000
5129,32,middle,9000,3500,TRUE,9600
5129,32,right,6200,3801,TRUE,8600
5128,32,returning_champion,600,598,TRUE,200
5128,32,middle,14000,1000,FALSE,14200
5128,32,right,1800,200,TRUE,4800
5127,32,returning_champion,22000,1100,TRUE,18600
5127,32,middle,10000,10000,FALSE,7800
5127,32,right,10400,10399,FALSE,10000
5126,32,returning_champion,19600,5601,TRUE,17400
5126,32,middle,12600,7001,FALSE,11000
5126,32,right,8400,8399,TRUE,8400
5125,32,returning_champion,6200,6200,FALSE,6200
5125,32,middle,11100,4000,TRUE,13400
5125,32,right,2600,2600,FALSE,2600
5124,32,returning_champion,8200,3900,FALSE,11200
5124,32,middle,12000,4401,TRUE,9400
5124,32,right,4400,3900,TRUE,3200
5122,32,returning_champion,7200,7100,FALSE,7000
5122,32,middle,13400,2001,FALSE,13400
5122,32,right,6800,6800,TRUE,11800
5121,32,returning_champion,800,800,TRUE,2600
5121,32,middle,3000,1201,FALSE,5200
5121,32,right,4200,2500,TRUE,4200
5119,32,returning_champion,12000,801,TRUE,13000
5119,32,middle,5600,5600,TRUE,5600
5119,32,right,11400,5000,FALSE,11400
5117,32,returning_champion,15000,3401,TRUE,17600
5117,32,middle,1201,1200,TRUE,1800
5117,32,right,9200,2000,FALSE,9200
5116,32,returning_champion,3000,2999,FALSE,5000
5116,32,middle,4100,701,FALSE,4400
5116,32,right,4800,3401,TRUE,6800
5113,32,returning_champion,11400,11400,TRUE,11000
5113,32,middle,7800,7800,FALSE,7800
5113,32,right,16000,7000,FALSE,17400
5112,32,returning_champion,8000,0,FALSE,8000
5112,32,middle,1400,1399,FALSE,6400
5112,32,right,18800,2000,TRUE,17400
5110,32,returning_champion,4600,4400,FALSE,7600
5110,32,middle,13800,3399,TRUE,13800
5110,32,right,5200,4001,TRUE,5200
5109,32,returning_champion,12400,8801,FALSE,15600
5109,32,middle,10000,10000,TRUE,10000
5109,32,right,10600,1801,FALSE,8600
5108,32,returning_champion,13200,5201,TRUE,13200
5108,32,middle,5400,5399,FALSE,6800
5108,32,right,9200,8200,FALSE,7200
5104,32,returning_champion,7200,0,FALSE,17200
5104,32,middle,18700,0,FALSE,17800
5104,32,right,3200,1500,TRUE,3200
5103,32,returning_champion,14600,11600,FALSE,11200
5103,32,middle,29600,0,FALSE,12000
5103,32,right,8200,4800,FALSE,8200
5101,32,returning_champion,28400,0,TRUE,22400
5101,32,middle,10400,2401,FALSE,11400
5101,32,right,6400,0,TRUE,10400
5100,32,returning_champion,28200,0,FALSE,26400
5100,32,middle,11600,6000,FALSE,12000
5100,32,right,8000,8000,FALSE,9600
5099,32,returning_champion,7400,5400,TRUE,10400
5099,32,middle,5400,600,TRUE,6600
5099,32,right,9000,5801,FALSE,13000
5098,32,returning_champion,26800,143,FALSE,22800
5098,32,middle,10200,4000,FALSE,10200
5098,32,right,8400,8400,FALSE,12600
5097,32,returning_champion,18000,4000,TRUE,14800
5097,32,middle,17200,2200,TRUE,14400
5097,32,right,3600,3600,TRUE,3600
5095,32,returning_champion,24900,2,FALSE,21400
5095,32,middle,17800,2800,FALSE,14400
5095,32,right,10400,6600,FALSE,10400
5093,32,returning_champion,13000,1500,FALSE,13000
5093,32,middle,12000,6000,TRUE,14400
5093,32,right,12800,0,FALSE,14200
5092,32,returning_champion,7800,6200,TRUE,7800
5092,32,middle,17200,601,FALSE,17200
5092,32,right,17800,200,FALSE,17800
5091,32,returning_champion,9200,6601,TRUE,11000
5091,32,middle,15800,2601,TRUE,14800
5091,32,right,2400,2400,TRUE,7400
5090,32,returning_champion,10400,10241,TRUE,13800
5090,32,middle,15600,5201,TRUE,18600
5090,32,right,7800,7799,TRUE,7200
5089,32,returning_champion,13800,13800,TRUE,13800
5089,32,middle,23300,4301,TRUE,18200
5089,32,right,6600,0,FALSE,8000
5087,32,returning_champion,14400,14400,TRUE,17400
5087,32,middle,19200,9601,TRUE,11000
5087,32,right,2000,1998,TRUE,2000
